name,ts_cnt,addr_id,bank_id,del_flg,address1,address2,address3,bic_code,email_id,pin_code,addr_type,city_code,lchg_time,rcre_time,addr_b2kid,cntry_code,state_code,sector_code,lchg_user_id,rcre_user_id,cust_title_code,party_identifier,addr_identification,updated_at
HAAG-STREIT SURGICAL,1,DCOTPY,1,N,"D - 22880 WEDEL, GERMANY",,,,UAGRAWAL@MOS.COM.NP,,S,,2016-04-26T16:58:56,2016-03-02T12:30:59,DC167233,DE,,,CD0122,RG1310,,,,2024-08-07 06:56:55.875
COMMERZ BANK,1,DCADBK,1,N,GERMANY,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-04-26T16:58:56,2016-03-02T12:30:59,DC167233,,,,CD0122,RG1310,,,D,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-04-26T16:58:56,2016-03-02T12:30:59,DC167233,,,,CD0122,RG1310,,,,2024-08-07 06:56:55.875
HAAG-STREIT SURGICAL,1,DCOTPY,1,N,"D - 22880 WEDEL, GERMANY",,,,UAGRAWAL@MOS.COM.NP,,P,,2016-04-26T16:58:56,2016-03-02T12:30:59,DC167233,DE,,,CD0122,RG1310,,,,2024-08-07 06:56:55.875
SPENTEX INDUSTRIES LIMITED,1,DCOTPY,1,N,OKHLA INDUSTRIAL AREA,NEW DELHI,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-02T17:17:58,2016-03-30T14:06:19,DC167403,IN,,,SATISHRS,PRADHUMNAN,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-02T17:17:58,2016-03-30T14:06:19,DC167403,,,,SATISHRS,PRADHUMNAN,,,,2024-08-07 06:56:55.875
ICICI BANK LIMITED,1,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-02T17:17:58,2016-03-30T14:06:19,DC167403,,,,SATISHRS,PRADHUMNAN,,,D,2024-08-07 06:56:55.875
SPENTEX INDUSTRIES LIMITED,1,DCOTPY,1,N,OKHLA INDUSTRIAL AREA,NEW DELHI,,,RTODI.TITEX@GMAIL.COM,,P,,2016-05-02T17:17:58,2016-03-30T14:06:19,DC167403,IN,,,SATISHRS,PRADHUMNAN,,,,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LIMITED,1,DCOTPY,1,N,"MOHALI, KALMASHWAR, DIST, NAGPUR",INDIA,,,RTODI.TITEX@GMAIL.COM,,P,,2016-05-02T17:26:18,2016-03-10T16:35:31,DC167273,IN,,,SATISHRS,SG1409,,,,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LIMITED,1,DCOTPY,1,N,"MOHALI, KALMASHWAR, DIST, NAGPUR",INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-02T17:26:18,2016-03-10T16:35:31,DC167273,IN,,,SATISHRS,SG1409,,,,2024-08-07 06:56:55.875
ICICI BANK,1,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-02T17:26:18,2016-03-10T16:35:31,DC167273,,,,SATISHRS,SG1409,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-02T17:26:18,2016-03-10T16:35:31,DC167273,,,,SATISHRS,SG1409,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-25T17:36:27,2016-04-20T13:05:20,DC167544,,,,SATISHRS,SG1409,,,D,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LTD,2,DCOTPY,1,N,NAGPUR - 441502,INDIA,,,RTODI.TITEX@GMAIL.COM,,P,,2016-05-25T17:36:27,2016-04-20T13:05:20,DC167544,IN,,,SATISHRS,SG1409,,,,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LTD,2,DCOTPY,1,N,NAGPUR - 441502,INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-25T17:36:27,2016-04-20T13:05:20,DC167544,IN,,,SATISHRS,SG1409,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-05-25T17:36:27,2016-04-20T13:05:20,DC167544,,,,SATISHRS,SG1409,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,1,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-06-01T19:21:24,2016-04-18T15:56:15,DC167527,,,,CD0122,SG1409,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-06-01T19:21:24,2016-04-18T15:56:15,DC167527,,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
SEL TEXTILES LTD,1,DCOTPY,1,N,LUDHIANA - 141014,INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-06-01T19:21:24,2016-04-18T15:56:15,DC167527,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
SEL TEXTILES LTD,1,DCOTPY,1,N,LUDHIANA - 141014,INDIA,,,RTODI.TITEX@GMAIL.COM,,P,,2016-06-01T19:21:24,2016-04-18T15:56:15,DC167527,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
FRESENIUS KABI ASIA PACIFIC LTD,1,DCOTPY,1,N,"HARBOUR ROAD, WANCHAI",HONGKONG,,,UAGRAWAL@MOS.COM.NP,,S,,2016-06-02T13:36:29,2016-05-13T13:05:42,DC167701,FR,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
COMMERZ BANK,1,DCADBK,1,N,FRANKFURT,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-06-02T13:36:29,2016-05-13T13:05:42,DC167701,,,,CD0122,SG1409,,,D,2024-08-07 06:56:55.875
FRESENIUS KABI ASIA PACIFIC LTD,1,DCOTPY,1,N,"HARBOUR ROAD, WANCHAI",HONGKONG,,,UAGRAWAL@MOS.COM.NP,,P,,2016-06-02T13:36:29,2016-05-13T13:05:42,DC167701,FR,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-06-02T13:36:29,2016-05-13T13:05:42,DC167701,,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,3,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-06-09T15:48:21,2016-04-20T13:16:39,DC167545,,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LTD,3,DCOTPY,1,N,NAGPUR - 441502,INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-06-09T15:48:21,2016-04-20T13:16:39,DC167545,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,3,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-06-09T15:48:21,2016-04-20T13:16:39,DC167545,,,,CD0122,SG1409,,,D,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LTD,3,DCOTPY,1,N,NAGPUR - 441502,INDIA,,,RTODI.TITEX@GMAIL.COM,,P,,2016-06-09T15:48:21,2016-04-20T13:16:39,DC167545,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-07-06T19:12:53,2016-04-27T15:45:19,DC167590,,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
"SENHER PRECISION MACHINERY CO., LTD.",1,DCOTPY,1,N,"TAOYUAN, TAIWAN",,,,RTODI.TITEX@GMAIL.COM,,S,,2016-07-06T19:12:53,2016-04-27T15:45:19,DC167590,TW,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,1,DCADBK,1,N,TAIWAN,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-07-06T19:12:53,2016-04-27T15:45:19,DC167590,,,,CD0122,SG1409,,,D,2024-08-07 06:56:55.875
"SENHER PRECISION MACHINERY CO., LTD.",1,DCOTPY,1,N,"TAOYUAN, TAIWAN",,,,RTODI.TITEX@GMAIL.COM,,P,,2016-07-06T19:12:53,2016-04-27T15:45:19,DC167590,TW,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LTD,2,DCOTPY,1,N,NAGPUR - 441502,INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-02T13:40:54,2016-05-06T12:57:39,DC167658,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LTD,2,DCOTPY,1,N,NAGPUR - 441502,INDIA,,,RTODI.TITEX@GMAIL.COM,,P,,2016-08-02T13:40:54,2016-05-06T12:57:39,DC167658,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-02T13:40:54,2016-05-06T12:57:39,DC167658,,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-02T13:40:54,2016-05-06T12:57:39,DC167658,,,,CD0122,SG1409,,,D,2024-08-07 06:56:55.875
SCHAERAR NEDICAL AG,1,DCOTPY,1,N,USA,,,,UAGRAWAL@MOS.COM.NP,,P,,2016-08-02T17:28:14,2016-05-13T12:51:52,DC167700,DE,,,SATISHRS,JB1528,,,,2024-08-07 06:56:55.875
SCHAERAR NEDICAL AG,1,DCOTPY,1,N,USA,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-08-02T17:28:14,2016-05-13T12:51:52,DC167700,DE,,,SATISHRS,JB1528,,,,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-08-02T17:28:14,2016-05-13T12:51:52,DC167700,,,,SATISHRS,JB1528,,,,2024-08-07 06:56:55.875
COMMERZ BANK,1,DCADBK,1,N,FRANKFURT,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-08-02T17:28:14,2016-05-13T12:51:52,DC167700,,,,SATISHRS,JB1528,,,D,2024-08-07 06:56:55.875
UNITED POLY ENGINEERING PVT LTD,2,DCOTPY,1,N,NEW DELHI - 110020,INDIA,,,UAGRAWAL@MOS.COM.NP,,P,,2016-08-08T17:58:30,2016-05-15T16:54:26,DC167715,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
UNITED POLY ENGINEERING PVT LTD,2,DCOTPY,1,N,NEW DELHI - 110020,INDIA,,,UAGRAWAL@MOS.COM.NP,,S,,2016-08-08T17:58:30,2016-05-15T16:54:26,DC167715,IN,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,2,DCADBK,1,N,INDIA,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-08-08T17:58:30,2016-05-15T16:54:26,DC167715,,,,CD0122,SG1409,,,D,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,2,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-08-08T17:58:30,2016-05-15T16:54:26,DC167715,,,,CD0122,SG1409,,,,2024-08-07 06:56:55.875
INDORAMA SYNTHETICS (INDIA) LIMITED,2,DCOTPY,1,N,", 20TH FLOOR, DLF SQUARE, DLF PHAS3E 2,","GUARGAON, 122002, HARYANA (INDIA)",,,RTODI.TITEX@GMAIL.COM,,P,,2016-08-21T15:23:12,2016-06-19T13:03:48,DC167947,IN,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,2,DCADBK,1,N,"MUMBAI, INDIA",,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-21T15:23:12,2016-06-19T13:03:48,DC167947,,,,CD0122,RP1389,,,D,2024-08-07 06:56:55.875
INDORAMA SYNTHETICS (INDIA) LIMITED,2,DCOTPY,1,N,", 20TH FLOOR, DLF SQUARE, DLF PHAS3E 2,","GUARGAON, 122002, HARYANA (INDIA)",,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-21T15:23:12,2016-06-19T13:03:48,DC167947,IN,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-21T15:23:12,2016-06-19T13:03:48,DC167947,,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
ICICI BANK,1,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-22T17:41:50,2016-07-17T18:20:17,DC168139,,,,CD0122,RP1389,,,D,2024-08-07 06:56:55.875
SPENTEX INDUSTRIES LIMITED,1,DCOTPY,1,N,"OKHLA, INDUSTRIAL AREA",,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-22T17:41:50,2016-07-17T18:20:17,DC168139,IN,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
SPENTEX INDUSTRIES LIMITED,1,DCOTPY,1,N,"OKHLA, INDUSTRIAL AREA",,,,RTODI.TITEX@GMAIL.COM,,P,,2016-08-22T17:41:50,2016-07-17T18:20:17,DC168139,IN,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-22T17:41:50,2016-07-17T18:20:17,DC168139,,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-23T17:27:54,2016-06-13T17:08:25,DC167917,,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
PUNJAB NATIONAL BANK,2,DCADBK,1,N,"CHANDIGARH ROAD , LUDHIANA",INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-23T17:27:54,2016-06-13T17:08:25,DC167917,,,,PRADHUMNAN,RP1389,,,D,2024-08-07 06:56:55.875
LUDHIANA DYEING MACHINERY WORKS,2,DCOTPY,1,N,"LINK ROAD, INDUSTRIAL AREA A",LUDHIANA- 141003,,,RTODI.TITEX@GMAIL.COM,,S,,2016-08-23T17:27:54,2016-06-13T17:08:25,DC167917,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
LUDHIANA DYEING MACHINERY WORKS,2,DCOTPY,1,N,"LINK ROAD, INDUSTRIAL AREA A",LUDHIANA- 141003,,,RTODI.TITEX@GMAIL.COM,,P,,2016-08-23T17:27:54,2016-06-13T17:08:25,DC167917,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
SATLUJ SPINTEX LIMITED,2,DCOTPY,1,N,"PUNJAB, INDIA",,,,RTODI.TITEX@GMAIL.COM,,P,,2016-09-02T13:32:00.000000,2016-07-05T18:50:22,DC168084,IN,,,PRADHUMNAN,SG1409,,,,2024-08-07 06:56:55.875
PUNJAB NATIONAL BANK,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-09-02T13:32:00.000000,2016-07-05T18:50:22,DC168084,,,,PRADHUMNAN,SG1409,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-09-02T13:32:00.000000,2016-07-05T18:50:22,DC168084,,,,PRADHUMNAN,SG1409,,,,2024-08-07 06:56:55.875
SATLUJ SPINTEX LIMITED,2,DCOTPY,1,N,"PUNJAB, INDIA",,,,RTODI.TITEX@GMAIL.COM,,S,,2016-09-02T13:32:00.000000,2016-07-05T18:50:22,DC168084,IN,,,PRADHUMNAN,SG1409,,,,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-05T14:55:00.000000,2016-08-02T17:30:19,DC168246,,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
NAKANISHI INC.,1,DCOTPY,1,N,700SHIMOHINATA KANUM-SHI,JAPAN,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-05T14:55:00.000000,2016-08-02T17:30:19,DC168246,JP,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
NAKANISHI INC.,1,DCOTPY,1,N,700SHIMOHINATA KANUM-SHI,JAPAN,,,UAGRAWAL@MOS.COM.NP,,P,,2016-09-05T14:55:00.000000,2016-08-02T17:30:19,DC168246,JP,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
BANK OF TOKYO-MITSUBISHI UFJ,1,DCADBK,1,N,"TOKYO, JAPAN",,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-05T14:55:00.000000,2016-08-02T17:30:19,DC168246,,,,PRADHUMNAN,JB1528,,,D,2024-08-07 06:56:55.875
DR. MACH GBH AND CO. KG,1,DCOTPY,1,N,FLOSSMANNSTR,EBERSBERG,GERMANY,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-05T15:03:45,2016-08-09T16:39:46,DC168278,DE,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
DR. MACH GBH AND CO. KG,1,DCOTPY,1,N,FLOSSMANNSTR,EBERSBERG,GERMANY,,UAGRAWAL@MOS.COM.NP,,P,,2016-09-05T15:03:45,2016-08-09T16:39:46,DC168278,DE,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-05T15:03:45,2016-08-09T16:39:46,DC168278,,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
COMERZ BANK AG,1,DCADBK,1,N,FRANKFURT AM MAIN DE,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-05T15:03:45,2016-08-09T16:39:46,DC168278,,,,PRADHUMNAN,JB1528,,,D,2024-08-07 06:56:55.875
SATIA SYNTHETICS LIMITED,1,DCOTPY,1,N,VILLAGE- LUBANIWALI,PUNJAB (INDIA),,,RTODI.TITEX@GMAIL.COM,,P,,2016-09-06T16:29:18,2016-08-14T13:49:59,DC168301,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-09-06T16:29:18,2016-08-14T13:49:59,DC168301,,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
ICICI BANK,1,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-09-06T16:29:18,2016-08-14T13:49:59,DC168301,,,,PRADHUMNAN,RP1389,,,D,2024-08-07 06:56:55.875
SATIA SYNTHETICS LIMITED,1,DCOTPY,1,N,VILLAGE- LUBANIWALI,PUNJAB (INDIA),,,RTODI.TITEX@GMAIL.COM,,S,,2016-09-06T16:29:18,2016-08-14T13:49:59,DC168301,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,1,DCADBK,1,N,"MUMBAI, INDIA",,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-22T14:40:35,2016-08-01T18:13:04,DC168241,,,,PRADHUMNAN,JB1528,,,D,2024-08-07 06:56:55.875
PHONEX MEDICAL SYSTEMS PVT. LTD.,1,DCOTPY,1,N,CHENNI,INDIA,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-22T14:40:35,2016-08-01T18:13:04,DC168241,IN,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2016-09-22T14:40:35,2016-08-01T18:13:04,DC168241,,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
PHONEX MEDICAL SYSTEMS PVT. LTD.,1,DCOTPY,1,N,CHENNI,INDIA,,,UAGRAWAL@MOS.COM.NP,,P,,2016-09-22T14:40:35,2016-08-01T18:13:04,DC168241,IN,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-11-20T15:48:42,2016-10-21T13:36:19,DC168799,,,,CD0122,AM1764,,,,2024-08-07 06:56:55.875
SATLUJ SPINTEX LIMITED,1,DCOTPY,1,N,"PUNJAB, INDIA",,,,RTODI.TITEX@GMAIL.COM,,S,,2016-11-20T15:48:42,2016-10-21T13:36:19,DC168799,IN,,,CD0122,AM1764,,,,2024-08-07 06:56:55.875
PUNJAB NATIONAL BANK,1,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-11-20T15:48:42,2016-10-21T13:36:19,DC168799,,,,CD0122,AM1764,,,D,2024-08-07 06:56:55.875
SATLUJ SPINTEX LIMITED,1,DCOTPY,1,N,"PUNJAB, INDIA",,,,RTODI.TITEX@GMAIL.COM,,P,,2016-11-20T15:48:42,2016-10-21T13:36:19,DC168799,IN,,,CD0122,AM1764,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-01T13:46:22,2016-10-03T15:29:44,DC168718,,,,CD0122,RP1389,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-01T13:46:22,2016-10-03T15:29:44,DC168718,,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
MANJEET COTTON P. LTD,2,DCOTPY,1,N,A-B ROAD DIST: BARWANI,"SENDHWA-451665, INDIA",,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-01T13:46:22,2016-10-03T15:29:44,DC168718,IN,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
MANJEET COTTON P. LTD,2,DCOTPY,1,N,A-B ROAD DIST: BARWANI,"SENDHWA-451665, INDIA",,,RTODI.TITEX@GMAIL.COM,,P,,2016-12-01T13:46:22,2016-10-03T15:29:44,DC168718,IN,,,CD0122,RP1389,,,,2024-08-07 06:56:55.875
RELIANCE SPINNING MILLS,3,DCOTPY,1,N,BASANTAPUR,KATHMANDU,NEPAL,,RRS_BRJWLINK.COM.NP,,S,,2016-12-04T15:13:45,2016-07-25T17:10:26,DC168187,NP,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
BANK OF KATHMANDU,3,DCADBK,1,N,KATHMANDU,,,,RRS_BRJWLINK.COM.NP,,S,,2016-12-04T15:13:45,2016-07-25T17:10:26,DC168187,,,,PRADHUMNAN,JB1528,,,D,2024-08-07 06:56:55.875
RELIANCE SPINNING MILLS,3,DCOTPY,1,N,BASANTAPUR,KATHMANDU,NEPAL,,RRS_BRJWLINK.COM.NP,,P,,2016-12-04T15:13:45,2016-07-25T17:10:26,DC168187,NP,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
CROWN TEXTILE IND. PVT LTD,3,DCOUPY,1,N,"BIRGUNJ, NEPAL",,,,RRS_BRJWLINK.COM.NP,,S,,2016-12-04T15:13:45,2016-07-25T17:10:26,DC168187,,,,PRADHUMNAN,JB1528,,,,2024-08-07 06:56:55.875
MANJEET COTTON PVT LIMITED,1,DCOTPY,1,N,A-B ROAD DIST BARWANI SENDHWA-451665,INDIA,,,RTODI.TITEX@GMAIL.COM,,P,,2016-12-15T15:34:16,2016-10-28T13:33:08,DC168873,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
MANJEET COTTON PVT LIMITED,1,DCOTPY,1,N,A-B ROAD DIST BARWANI SENDHWA-451665,INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-15T15:34:16,2016-10-28T13:33:08,DC168873,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
ICICI BANK,1,DCADBK,1,N,MUMBAI INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-15T15:34:16,2016-10-28T13:33:08,DC168873,,,,PRADHUMNAN,RP1389,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-15T15:34:16,2016-10-28T13:33:08,DC168873,,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
SPENTEX INDUSTRIES LIMITED,1,DCOTPY,1,N,"A-60, OKHLA INDUSTRIAL AREA, PHASE II,","NEWDELHI, INDIA",,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-15T15:44:00.000000,2016-10-21T11:49:38,DC168796,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-15T15:44:00.000000,2016-10-21T11:49:38,DC168796,,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,1,DCADBK,1,N,"MUMBAI , INDIA",,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-15T15:44:00.000000,2016-10-21T11:49:38,DC168796,,,,PRADHUMNAN,RP1389,,,D,2024-08-07 06:56:55.875
SPENTEX INDUSTRIES LIMITED,1,DCOTPY,1,N,"A-60, OKHLA INDUSTRIAL AREA, PHASE II,","NEWDELHI, INDIA",,,RTODI.TITEX@GMAIL.COM,,P,,2016-12-15T15:44:00.000000,2016-10-21T11:49:38,DC168796,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
SEL TEXTILES  LTD,2,DCOTPY,1,N,"PLOT NO 274, SHANDARI KHURD G.T. ROAD",LUSHIANA INDIA,,,RTODI.TITEX@GMAIL.COM,,P,,2016-12-28T16:18:34,2016-11-03T16:18:30,DC168888,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
SEL TEXTILES  LTD,2,DCOTPY,1,N,"PLOT NO 274, SHANDARI KHURD G.T. ROAD",LUSHIANA INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-28T16:18:34,2016-11-03T16:18:30,DC168888,IN,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-28T16:18:34,2016-11-03T16:18:30,DC168888,,,,PRADHUMNAN,RP1389,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2016-12-28T16:18:34,2016-11-03T16:18:30,DC168888,,,,PRADHUMNAN,RP1389,,,D,2024-08-07 06:56:55.875
SRI BHAGIRATH TEXTILES LTD,1,DCOTPY,1,N,NAGPUR - 441502,INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2017-01-04T14:42:53,2016-11-10T16:14:36,DC168930,IN,,,CD0122,RS1759,,,,2024-08-07 06:56:55.875
