acid,sol_id,ts_cnt,bank_id,del_flg,flow_id,flow_amt,shdl_num,lchg_time,rcre_time,num_of_dmds,instlmnt_ind,last_rec_flg,lchg_user_id,lr_freq_days,lr_freq_type,num_of_flows,rcre_user_id,instlmnt_pcnt,next_dmd_date,entity_cre_flg,lr_freq_months,flow_start_date,lr_freq_cal_base,lr_freq_start_dd,lr_freq_week_day,lr_freq_week_num,lr_int_freq_days,lr_int_freq_type,lr_freq_hldy_stat,next_dmd_ref_date,next_int_dmd_date,lr_int_freq_months,current_int_rec_flg,lr_int_freq_cal_base,lr_int_freq_start_dd,lr_int_freq_week_day,lr_int_freq_week_num,lr_int_freq_hldy_stat,next_int_dmd_ref_date,updated_at
AC59518625,23,2,1,N,PRDEM,1000000.0,1,2015-04-13T22:23:36,2015-02-12T15:03:55,0,,Y,SAGARM,,M,1,AB0423,0,2099-12-31T00:00:00.000000,Y,,2015-06-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC28602678,22,28,1,N,EIDEM,44985.7,1,2015-08-03T18:30:49,2013-06-27T01:01:46,26,,Y,RM1118,,M,60,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2012-10-01T00:00:00.000000,,1,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC13006730,23,0,1,N,INDEM,0.0,1,2015-09-09T17:30:05,2015-08-04T14:02:34,0,,Y,KB0570,,M,0,SA1002,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,2,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC13006730,23,2,1,N,PRDEM,745000.0,1,2015-09-09T17:30:05,2015-08-04T14:02:34,0,,Y,KB0570,,M,1,SA1002,0,2099-12-31T00:00:00.000000,Y,,2015-12-02T00:00:00.000000,,2,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC25703832,23,3,1,N,PRDEM,10000000.0,1,2015-09-09T18:23:12,2015-06-16T12:06:05,0,,Y,SA1002,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2015-10-14T00:00:00.000000,,14,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC25703832,23,0,1,N,INDEM,0.0,1,2015-09-09T18:23:12,2015-06-16T12:06:05,0,,Y,SA1002,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,14,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29826476,02,0,1,N,INDEM,0.0,1,2015-10-02T16:24:36,2015-09-30T16:08:36,0,,Y,SA1002,,M,0,SA1002,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,29,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29826476,02,2,1,N,PRDEM,1275000.0,1,2015-10-02T16:24:36,2015-09-30T16:08:36,0,,Y,SA1002,,M,1,SA1002,0,2099-12-31T00:00:00.000000,Y,,2015-12-29T00:00:00.000000,,29,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC95160864,23,2,1,N,PRDEM,780000.0,1,2015-10-05T18:01:44,2015-09-06T15:07:37,0,,Y,RM1118,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-01-04T00:00:00.000000,,4,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC95160864,23,0,1,N,INDEM,0.0,1,2015-10-05T18:01:44,2015-09-06T15:07:37,0,,Y,RM1118,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,4,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC39809483,23,0,1,N,INDEM,0.0,1,2015-10-05T18:01:48,2015-09-13T16:07:22,0,,Y,RM1118,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC39809483,23,2,1,N,PRDEM,775000.0,1,2015-10-05T18:01:48,2015-09-13T16:07:22,0,,Y,RM1118,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-01-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC67392603,23,2,1,N,PRDEM,2200000.0,1,2015-10-14T18:45:56,2015-09-09T14:02:49,0,,Y,AB0465,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-01-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC67392603,23,0,1,N,INDEM,0.0,1,2015-10-14T18:45:56,2015-09-09T14:02:49,0,,Y,AB0465,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC32919430,23,2,1,N,PRDEM,300000.0,1,2015-10-14T18:46:05,2015-10-08T15:44:39,0,,Y,AB0465,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-02-05T00:00:00.000000,,5,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC32919430,23,0,1,N,INDEM,0.0,1,2015-10-14T18:46:05,2015-10-08T15:44:39,0,,Y,AB0465,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,5,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC83932460,23,2,1,N,PRDEM,1100000.0,1,2015-10-14T18:46:17,2015-10-11T17:16:21,0,,Y,AB0465,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-02-08T00:00:00.000000,,8,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC83932460,23,0,1,N,INDEM,0.0,1,2015-10-14T18:46:17,2015-10-11T17:16:21,0,,Y,AB0465,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,8,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC99465441,02,3,1,N,PRDEM,2300000.0,1,2015-10-18T18:50:24,2015-09-28T12:15:58,0,,Y,SA1002,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2015-12-27T00:00:00.000000,,27,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC99465441,02,0,1,N,INDEM,0.0,1,2015-10-18T18:50:24,2015-09-28T12:15:58,0,,Y,SA1002,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,27,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC27858039,02,3,1,N,PRDEM,9342000.0,1,2015-10-18T18:50:29,2015-08-26T16:35:51,0,,Y,SA1002,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2015-11-24T00:00:00.000000,,24,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC27858039,02,0,1,N,INDEM,0.0,1,2015-10-18T18:50:29,2015-08-26T16:35:51,0,,Y,SA1002,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,24,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC11222760,23,0,1,N,INDEM,0.0,1,2016-01-07T17:44:42,2015-09-09T12:38:29,0,,Y,SA1002,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-01-07T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC11222760,23,3,1,N,PRDEM,22800000.0,1,2016-01-07T17:44:42,2015-09-09T12:38:29,0,,Y,SA1002,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-01-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC63086973,23,0,1,N,INDEM,0.0,1,2016-01-21T16:39:44,2015-09-22T14:49:53,1,,Y,SA1002,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-01-21T00:00:00.000000,,20,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC63086973,23,5,1,N,PRDEM,3750000.0,1,2016-01-21T16:39:44,2015-09-22T14:49:53,1,,Y,SA1002,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-01-20T00:00:00.000000,,20,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC62341078,23,0,1,N,INDEM,0.0,1,2016-02-01T18:14:40,2016-01-06T12:40:16,0,,Y,PK1265,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,5,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC62341078,23,3,1,N,PRDEM,10300000.0,1,2016-02-01T18:14:40,2016-01-06T12:40:16,0,,Y,PK1265,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-05-05T00:00:00.000000,,5,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC93558178,23,0,1,N,INDEM,0.0,1,2016-02-01T18:14:52,2016-01-07T10:42:52,0,,Y,PK1265,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,6,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC93558178,23,3,1,N,PRDEM,10300000.0,1,2016-02-01T18:14:52,2016-01-07T10:42:52,0,,Y,PK1265,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-05-06T00:00:00.000000,,6,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC35296930,23,3,1,N,PRDEM,1200000.0,1,2016-02-01T18:15:11,2015-10-27T17:20:32,0,,Y,PK1265,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-02-24T00:00:00.000000,,24,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC35296930,23,0,1,N,INDEM,0.0,1,2016-02-01T18:15:11,2015-10-27T17:20:32,0,,Y,PK1265,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,24,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC60299028,23,0,1,N,INDEM,0.0,1,2016-02-01T18:15:15,2015-10-29T15:21:16,0,,Y,PK1265,,M,0,SA1002,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,26,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC60299028,23,3,1,N,PRDEM,1322000.0,1,2016-02-01T18:15:15,2015-10-29T15:21:16,0,,Y,PK1265,,M,1,SA1002,0,2099-12-31T00:00:00.000000,Y,,2016-02-26T00:00:00.000000,,26,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC26684070,23,0,1,N,INDEM,0.0,1,2016-02-01T18:15:17,2015-11-05T13:09:06,0,,Y,PK1265,,M,0,SA1002,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,4,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC26684070,23,3,1,N,PRDEM,475000.0,1,2016-02-01T18:15:17,2015-11-05T13:09:06,0,,Y,PK1265,,M,1,SA1002,0,2099-12-31T00:00:00.000000,Y,,2016-03-04T00:00:00.000000,,4,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC60942570,23,0,1,N,INDEM,0.0,1,2016-02-01T18:15:20,2015-12-13T16:21:51,0,,Y,PK1265,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC60942570,23,3,1,N,PRDEM,1570000.0,1,2016-02-01T18:15:20,2015-12-13T16:21:51,0,,Y,PK1265,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-04-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC30477859,23,3,1,N,PRDEM,1456000.0,1,2016-02-01T18:15:22,2015-12-17T15:14:25,0,,Y,PK1265,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-04-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC30477859,23,0,1,N,INDEM,0.0,1,2016-02-01T18:15:22,2015-12-17T15:14:25,0,,Y,PK1265,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC14837153,23,0,1,N,INDEM,0.0,1,2016-02-01T18:15:25,2016-01-21T11:47:16,0,,Y,PK1265,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,20,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC14837153,23,2,1,N,PRDEM,1400000.0,1,2016-02-01T18:15:25,2016-01-21T11:47:16,0,,Y,PK1265,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-05-20T00:00:00.000000,,20,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC35596115,23,0,1,N,INDEM,0.0,1,2016-02-01T18:15:27,2016-01-24T11:02:57,0,,Y,PK1265,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,23,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35596115,23,2,1,N,PRDEM,2300000.0,1,2016-02-01T18:15:27,2016-01-24T11:02:57,0,,Y,PK1265,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-05-23T00:00:00.000000,,23,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC16787395,02,0,1,N,INDEM,0.0,1,2016-03-23T11:51:06,2015-06-10T15:35:43,2,,Y,SD1116,,Q,0,SA1002,0,2099-12-31T00:00:00.000000,Y,,2015-07-16T00:00:00.000000,,16,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC16787395,02,7,1,N,PRDEM,1400000.0,1,2016-03-23T11:51:06,2015-06-10T15:35:43,2,,Y,SD1116,,Q,20,SA1002,0,2099-12-31T00:00:00.000000,Y,,2015-07-16T00:00:00.000000,,16,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC34916443,22,6,1,N,PRDEM,500000.0,2,2016-03-23T12:07:14,2013-08-03T12:43:36,2,,Y,SD1116,,Q,19,AMITS,0,2099-12-31T00:00:00.000000,Y,,2013-08-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC34916443,22,2,1,N,PRDEM,787342.68,1,2016-03-23T12:07:14,2013-06-27T01:01:48,0,,Y,SD1116,,Q,20,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-05-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC34916443,22,0,1,N,INDEM,0.0,2,2016-03-23T12:07:14,2013-08-03T12:43:36,2,,Y,SD1116,,Q,0,AMITS,0,2099-12-31T00:00:00.000000,Y,,2013-10-17T00:00:00.000000,,17,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC30498834,22,5,1,N,PRDEM,10000000.0,1,2016-03-23T13:10:18,2013-06-27T01:01:51,1,,Y,REEMAT,,B,1,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-06-27T00:00:00.000000,,0,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC30498834,22,0,1,N,INDEM,0.0,1,2016-03-23T13:10:18,2013-06-27T01:01:51,1,,Y,REEMAT,,B,0,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-07-15T00:00:00.000000,,0,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC84924410,01,0,1,N,INDEM,0.0,1,2016-03-24T16:17:08,2013-10-09T17:48:53,1,,Y,LD0389,,M,0,TINAS,0,2099-12-31T00:00:00.000000,Y,,2014-01-14T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC84924410,01,14,1,N,PRDEM,2600000.0,1,2016-03-24T16:17:08,2013-10-09T17:48:53,1,,Y,LD0389,,M,1,TINAS,0,2099-12-31T00:00:00.000000,Y,,2014-01-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC67803164,23,2,1,N,PRDEM,160000.0,1,2016-04-12T20:38:50,2016-02-07T14:48:31,0,,Y,SA1002,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-06-06T00:00:00.000000,,6,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC67803164,23,0,1,N,INDEM,0.0,1,2016-04-12T20:38:50,2016-02-07T14:48:31,0,,Y,SA1002,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,6,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC16565226,23,2,1,N,PRDEM,1800000.0,1,2016-04-12T20:38:52,2016-02-08T17:26:10,0,,Y,SA1002,,M,1,PK1265,0,2099-12-31T00:00:00.000000,Y,,2016-06-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC16565226,23,0,1,N,INDEM,0.0,1,2016-04-12T20:38:52,2016-02-08T17:26:10,0,,Y,SA1002,,M,0,PK1265,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC86840620,23,2,1,N,PRDEM,400000.0,1,2016-04-12T20:38:55,2016-02-14T14:40:36,0,,Y,SA1002,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-06-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC86840620,23,0,1,N,INDEM,0.0,1,2016-04-12T20:38:55,2016-02-14T14:40:36,0,,Y,SA1002,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,13,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC49159167,02,0,1,N,INDEM,0.0,2,2016-06-22T16:33:09,2014-06-18T16:44:17,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,19,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC49159167,02,3,1,N,PRDEM,2280000.0,2,2016-06-22T16:33:09,2014-06-18T16:44:17,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-07-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC49159167,02,3,1,N,PRDEM,3365000.0,1,2016-06-22T16:33:09,2014-03-21T12:45:26,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-06-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC28409524,02,0,1,N,INDEM,0.0,1,2016-06-22T16:33:34,2014-04-06T13:35:58,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,5,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC28409524,02,3,1,N,PRDEM,3382000.0,1,2016-06-22T16:33:34,2014-04-06T13:35:58,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-07-05T00:00:00.000000,,5,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC26901704,02,0,1,N,INDEM,0.0,1,2016-06-22T16:33:36,2014-04-07T13:11:07,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,6,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC26901704,02,3,1,N,PRDEM,1909000.0,1,2016-06-22T16:33:36,2014-04-07T13:11:07,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-07-06T00:00:00.000000,,6,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC58200532,02,2,1,N,PRDEM,3382000.0,1,2016-06-22T16:33:53,2014-04-16T13:38:55,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-07-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC58200532,02,0,1,N,INDEM,0.0,1,2016-06-22T16:33:53,2014-04-16T13:38:55,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC23758944,02,2,1,N,PRDEM,3178000.0,1,2016-06-22T16:34:11,2014-04-29T17:10:16,0,,Y,SM0457,,M,1,AK0609,0,2099-12-31T00:00:00.000000,Y,,2014-07-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC23758944,02,0,1,N,INDEM,0.0,1,2016-06-22T16:34:11,2014-04-29T17:10:16,0,,Y,SM0457,,Q,0,AK0609,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC84964100,02,0,1,N,INDEM,0.0,1,2016-06-22T16:34:13,2014-05-02T12:12:18,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,31,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC84964100,02,2,1,N,PRDEM,3399000.0,1,2016-06-22T16:34:13,2014-05-02T12:12:18,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC14864405,02,2,1,N,PRDEM,3399000.0,1,2016-06-22T16:34:15,2014-05-05T13:26:00.000000,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-08-03T00:00:00.000000,,3,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC14864405,02,0,1,N,INDEM,0.0,1,2016-06-22T16:34:15,2014-05-05T13:26:00.000000,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,3,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC17756052,02,0,1,N,INDEM,0.0,1,2016-06-22T16:34:23,2014-05-09T13:53:48,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC17756052,02,2,1,N,PRDEM,3178000.0,1,2016-06-22T16:34:23,2014-05-09T13:53:48,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-08-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC20447731,02,2,1,N,PRDEM,3212000.0,1,2016-06-22T16:34:36,2014-05-13T15:35:57,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-08-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC20447731,02,0,1,N,INDEM,0.0,1,2016-06-22T16:34:36,2014-05-13T15:35:57,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC41949588,02,0,1,N,INDEM,0.0,1,2016-06-22T16:34:56,2014-05-20T11:08:45,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,18,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC41949588,02,2,1,N,PRDEM,3008000.0,1,2016-06-22T16:34:56,2014-05-20T11:08:45,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-08-18T00:00:00.000000,,18,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC29223707,02,0,1,N,INDEM,0.0,1,2016-06-22T16:35:01,2014-05-22T11:33:17,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,20,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29223707,02,2,1,N,PRDEM,3178000.0,1,2016-06-22T16:35:01,2014-05-22T11:33:17,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-08-20T00:00:00.000000,,20,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC40833384,02,2,1,N,PRDEM,3178000.0,1,2016-06-22T16:35:17,2014-05-30T14:02:52,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-08-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC40833384,02,0,1,N,INDEM,0.0,1,2016-06-22T16:35:17,2014-05-30T14:02:52,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC11850675,02,0,1,N,INDEM,0.0,1,2016-06-22T16:35:41,2014-06-05T16:15:55,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,3,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC11850675,02,2,1,N,PRDEM,3178000.0,1,2016-06-22T16:35:41,2014-06-05T16:15:55,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-09-03T00:00:00.000000,,3,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC70135304,02,3,1,N,PRDEM,2865000.0,1,2016-06-22T16:35:53,2014-06-09T15:23:39,0,,Y,SM0457,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2014-09-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC70135304,02,0,1,N,INDEM,0.0,1,2016-06-22T16:35:53,2014-06-09T15:23:39,0,,Y,SM0457,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
