ate_bna,ate_num,ate_adr1,ate_adr2,ate_code,ate_fees,ate_labe,ate_ip_addr,ate_tmk_kcv,ate_tmk_key,ate_tpk_kcv,ate_tpk_key,ate_aca_code,ate_aco_code,ate_ael_code,ate_afa_code,ate_agr_code,ate_amo_code,ate_apr_code,ate_atc_code,ate_atd_code,ate_ats_code,ate_ban_code,ate_bna_type,ate_bra_code,ate_cit_code,ate_hky_code,ate_int_code,ate_int_loro,ate_last_tsn,ate_latitude,ate_location,ate_mer_iden,ate_tds_code,ate_adre_pobx,ate_adre_stat,ate_adre_stre,ate_adre_zipd,ate_crea_date,ate_disp_cas1,ate_disp_cas2,ate_disp_cas3,ate_disp_cas4,ate_disp_hop1,ate_disp_hop2,ate_disp_hop3,ate_disp_hop4,ate_longitude,ate_loro_account,ate_mer_acc_numb,ate_cardless_flag,ate_defa_curr_code,ate_last_tran_date,ate_cut_off_end_time,ate_cut_off_star_time,updated_at
,ATM932796,Dlytica JITPUR 4 NO BRANCH,,1071640,,Dlytica JITPUR 4 NO BRANCH,172.26.12.218,,576862AEC8FEE4A046ED2AB822B8E05B,,34B3ABC4B664D1FA7C634B91C2B57D65,,11227,3.0,1,1015020,1.0,3,1070840,1070820,4.0,1,,5297,70301,,427,30,52542.0,,,1007158,1071220,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:53:50,,,2024-08-07 07:01:23.859
,ATM494586,Dlytica KIRTIPUR BRANCH,,1070440,,Dlytica KIRTIPUR BRANCH,172.26.6.178,,D22671BB96EA06C24F7E810123190B81,,511DCF2C76710AF0A778E64AB6EB4DFC,,11278,3.0,1,1014920,1.0,1,1069640,1069620,4.0,1,,5325,68821,,367,30,142109.0,,,1007039,1070020,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:53:51,,,2024-08-07 07:01:23.859
,ATM943066,Dlytica RUDRAPUR BRANCH ATM II,,1092300,,Dlytica RUDRAPUR BRANCH ATM II,172.26.9.60,,BCEFF52C62D4B07F5B8FBA275126D9DC,,62ACC3BD72F6D816072BB11AFA56B159,,21226,3.0,1,1015020,1.0,1,1091900,1093480,4.0,1,,5427,88641,,879,30,41179.0,,1.0,,1090280,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:54:00.000000,,,2024-08-07 07:01:23.859
,ATM767815,Dlytica ILAM,,1071000,,Dlytica ILAM,172.26.11.26,,7DEC805FA509747C068DA65643D07A6F,,7055B1949FBC0A4CECCEB99A6CAD4A22,,11227,3.0,1,1015040,1.0,3,1070200,1070180,4.0,1,,5283,66141,,395,30,85803.0,,,1007005,1070580,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:54:33,,,2024-08-07 07:01:23.859
,ATM987713,Dlytica DHANGADI CITY,,1071120,,Dlytica DHANGADI CITY,172.26.11.122,,FC5464FF1484F594CD63DEDA571F0AA5,,E07394DD5AEB7206DF75DD4CDA286C92,,11278,3.0,1,1015044,1.0,1,1070320,1070300,4.0,1,,5226,71601,,401,30,66435.0,,,1007025,1070700,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:55:12,,,2024-08-07 07:01:23.859
,ATM456204,Dlytica TIRUHAT BRANCH,,1088940,,Dlytica TIRUHAT BRANCH,172.26.18.234,,1449C4DA6D5292666644EFDC54CE06A5,,C9FA1D013393BC77E76400E547806FD1,,21226,3.0,1,1012040,1.0,1,1088540,1090120,6.0,1,,5479,68121,,818,30,7781.0,,1.0,,1086920,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:55:14,,,2024-08-07 07:01:23.859
,ATM171101,Dlytica RUDRAPUR,,1077020,,Dlytica RUDRAPUR,172.26.9.58,,9F2B738BC356456DDAEAF3DB80C15EE1,,9618C10BC6FA4272B5840FEB64AF8AB3,,9788,3.0,1,1015020,1.0,2,1076220,1076200,4.0,1,,5427,88641,,696,30,41574.0,,,1007110,1076600,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T19:55:15,,,2024-08-07 07:01:23.859
,ATM638433,Dlytica BIRATNAGAR BRANCH ATM III,,1096220,,Dlytica BIRATNAGAR BRANCH ATM III,172.26.14.78,,93F70AEDE1395887AAAA3F71FB13F281,,2BB518FC33F2DCC770A6F9B175DDB11C,,21226,3.0,1,1015040,1.0,1,1096580,1098160,4.0,1,,5183,66401,,905,30,20571.0,,1.0,,1094200,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T19:55:22,,,2024-08-07 07:01:23.859
,ATM269172,Dlytica TANDI,,1076500,,Dlytica TANDI,172.26.9.122,,BEC3B69FC324C820A957B297BC3EAA3C,,238D86EB12E9EEB30D6B6337B12E13E0,,9788,3.0,1,1014920,1.0,2,1075700,1075680,4.0,1,,5466,88541,,670,30,30172.0,,,1007101,1076080,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:55:23,,,2024-08-07 07:01:23.859
,ATM566840,Dlytica HASULIYA BRANCH,,1074560,,Dlytica HASULIYA BRANCH,172.26.15.202,,54477BA953F97114F76AE675EA467CB9,,105A5DD9A3C495F3CF4DA6285725F728,,9788,3.0,1,1015044,6.0,2,1073760,1073740,6.0,1,,5280,89121,,573,30,45213.0,,,1007355,1074140,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:55:33,,,2024-08-07 07:01:23.859
,ATM533663,Dlytica LAW CAMPUS EXT CTR,,1074920,,Dlytica LAW CAMPUS EXT CTR,172.26.16.66,,95400621B02D79C746BE967686F4360D,,F8DF712D3B8930E81301395D5601AA5C,,11278,3.0,1,1014920,1.0,1,1074120,1074100,4.0,1,,5136,68821,,591,30,77036.0,,,1007019,1074500,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:56:20,,,2024-08-07 07:01:23.859
,ATM129450,Dlytica BAGLUNG ATM CHOWK,,1097880,,Dlytica BAGLUNG ATM CHOWK,172.27.15.194,,B93317311BA17AFFC65DEE5C21ED64E5,,D7073B33B6AF4A085E8A8EB60FE364F9,,21226,3.0,1,1015000,1.0,1,1098520,1100100,6.0,1,,5137,69441,,949,30,6534.0,,1.0,,1096260,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:56:59,,,2024-08-07 07:01:23.859
,ATM827976,Dlytica BBSM MAHARAJGUNJ,,1074060,,Dlytica BBSM MAHARAJGUNJ,172.27.12.58,,2A0AB975FA30B4ECA2A590924D785287,,19EA2B85BCAEB1C0FCA7F277715FA579,,9788,3.0,1,1015089,1.0,2,1073260,1073240,4.0,1,,5395,68821,,548,30,26237.0,,,1007053,1073640,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:57:55,,,2024-08-07 07:01:23.859
,ATM219157,Dlytica SBP DILLIBAZAR,,1075800,,Dlytica SBP DILLIBAZAR,172.27.6.74,,22F9C69AF2757FE919B04204BA5B8BE6,,D35021C4BE9CDD42526018A62FABCAC4,,9788,3.0,1,1015089,1.0,2,1075000,1074980,4.0,1,,5395,68821,,635,30,13176.0,,,1007053,1075380,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:58:01,,,2024-08-07 07:01:23.859
,ATM878476,Dlytica 12TH STREET LAKESIDE AL,,1073240,,Dlytica 12TH STREET LAKESIDE AL,172.27.11.98,,00605F7C009FDB33EAF0B8ABDACCBDDF,,9919FF745AEB053934E19127D0170400,,11227,3.0,1,1015000,1.0,3,1072440,1072420,4.0,1,,5336,69561,,507,30,27641.0,,,10070A2,1072820,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:58:17,,,2024-08-07 07:01:23.859
,ATM683656,Dlytica NEW BANESHWOR ATM II,,1073780,,Dlytica NEW BANESHWOR ATM II,172.26.7.20,,5E63A6F0274E7070C44EDA87851B7C04,,5872A2ADD1E119ECFAA1A9871F3A498D,,11227,3.0,1,1014920,1.0,3,1072980,1072960,4.0,1,,5383,68821,,534,30,40811.0,,,1007049,1073360,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:58:39,,,2024-08-07 07:01:23.859
,ATM590575,Dlytica THECHO LALITPUR,,1091940,,Dlytica THECHO LALITPUR,172.27.14.18,,3B8EBB749F0B5CF93B0F5B4FAEDD72C5,,54C5FB1711267FB0A0A2F4743FB833CF,,21226,3.0,1,1015089,1.0,1,1091540,1093120,6.0,1,,5425,69161,,860,30,25542.0,,1.0,,1089920,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:58:52,,,2024-08-07 07:01:23.859
,ATM964281,Dlytica DHULABARI BRANCH,,1077320,,Dlytica DHULABARI BRANCH,172.26.9.10,,A5309F890B27C3A1FD777F0E850BC682,,0BFAC1B211D254431CA1F2D58EEA5903,,21226,3.0,1,1015040,1.0,1,1076520,1076500,6.0,1,,5232,66201,,711,30,89880.0,,,1007129,1076900,,,,,,20.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:59:07,,,2024-08-07 07:01:23.859
,ATM358919,Dlytica KNIT BUTWAL,,1069800,,Dlytica KNIT BUTWAL,172.27.13.26,,04967617C6B22E68A6300A4A4D32BD8C,,13F38914B91ABCBF045FC4C87B89E3FC,,11278,3.0,1,1015020,1.0,1,1069000,1068980,4.0,1,,5465,70581,,335,30,40151.0,,,1007359,1069380,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T19:59:12,,,2024-08-07 07:01:23.859
,ATM171202,Dlytica PAKADI BRANCH,,1089720,,Dlytica PAKADI BRANCH,172.26.18.82,,1D53AE7D2A3E4F451CF8DBFF85CB2CC4,,35364CAB1A23E8CC48EA9FD5C2E0366E,,21226,3.0,1,1015020,1.0,1,1089320,1090900,6.0,1,,5391,70041,,822,30,30243.0,,1.0,,1087700,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:59:41,,,2024-08-07 07:01:23.859
,ATM750376,Dlytica ARGHAKHANCHI,,1070960,,Dlytica ARGHAKHANCHI,172.26.6.98,,2B8687FA6458F60923F6C37A8C243F4A,,EFCFA78A8D8E19807F612C0D0AEEEB99,,11227,3.0,1,1015020,1.0,3,1070160,1070140,4.0,1,,5132,70001,,393,30,40942.0,,,1007050,1070540,,,,,,25.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:59:47,,,2024-08-07 07:01:23.859
,ATM760935,Dlytica MHG KAPILVASTU BRANCH,,1074500,,Dlytica MHG KAPILVASTU BRANCH,172.26.17.186,,1CDA5CE8827EDDCC5F42CE0FA1FB8AC3,,2F9DD22B3E81F75828C1705042EED9FB,,9788,3.0,1,1015020,1.0,2,1073700,1073680,4.0,1,,5355,70301,,570,30,22153.0,,,1007329,1074080,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:59:53,,,2024-08-07 07:01:23.859
,ATM532710,Dlytica GREENLAND CHOWK TOKHA,,1091960,,Dlytica GREENLAND CHOWK TOKHA,172.27.14.26,,CA8C17A2AC0D35BDFCF3E988B8BB12E2,,D7996DA33ECABF07ECA8CFCDB2877688,,21226,3.0,1,1015089,1.0,1,1091560,1093140,4.0,1,,5425,68881,,861,30,21254.0,,1.0,,1089940,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,934,2024-07-28T19:59:57,,,2024-08-07 07:01:23.859
,ATM173748,Dlytica NAAGPOKHARI BRANCH ATM II,,1099580,,Dlytica NAAGPOKHARI BRANCH ATM II,172.26.17.60,,514F66F701A84BA2F56154B43BC01B96,,EE5C84C104FD367C967FD3E4DE1CB4DB,,21226,3.0,1,1014920,1.0,1,1100380,1101960,6.0,1,,5375,68821,,972,30,23344.0,,1.0,,1097960,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:00:27,,,2024-08-07 07:01:23.859
,ATM233324,Dlytica JHILJHILE,,1076540,,Dlytica JHILJHILE,172.26.8.242,,034D5D46F0077D050653C96ABC9AAA15,,CAB142911129D4862FA66AAE6FB79CAA,,9788,3.0,1,1015040,1.0,2,1075740,1075720,6.0,1,,5295,88981,,672,30,58418.0,,,1007131,1076120,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:00:34,,,2024-08-07 07:01:23.859
,ATM781688,Dlytica Phidim,,1075760,,Dlytica Phidim,172.26.8.74,,0F53F7DCB55883AD11C626C6322ADBA2,,DFFA51E8E4302C4601D68CA3EDC6C049,,9788,3.0,1,1015040,1.0,2,1074960,1074940,4.0,1,,5405,66601,,633,30,46033.0,,,1007078,1075340,,,,,,0.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:00:51,,,2024-08-07 07:01:23.859
,ATM896085,Dlytica BAJURA,,1077200,,Dlytica BAJURA,172.26.9.146,,1B3E6A783BEEF0E813DB2BD6BCEDA0CC,,243409C0647B2361A416C00369A00834,,9788,3.0,1,1015044,1.0,2,1076400,1076380,4.0,1,,5144,71461,,705,30,31856.0,,,1007114,1076780,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:00:55,,,2024-08-07 07:01:23.859
,ATM118207,Dlytica TRIBHUWAN CHOWK,,1078480,,Dlytica TRIBHUWAN CHOWK,172.26.12.74,,CBE8B3D26FBEF434A68BF8485B5A660F,,80F59D43439B54A3EBA08E696AFC2A85,,11227,3.0,1,1015020,1.0,3,1077680,1077660,4.0,1,,5481,70041,,769,30,84873.0,,,1007188,1078060,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:00:57,,,2024-08-07 07:01:23.859
,ATM744547,Dlytica SURUNGA BRANCH,,1078160,,Dlytica SURUNGA BRANCH,172.26.10.130,,338EC53C2132B1C627ECC6AAEAF063C1,,CEE02685B993D2B1AF3829BEC2D894BD,,11227,3.0,1,1015040,1.0,3,1077360,1077340,4.0,1,,5461,66341,,753,30,85874.0,,,1007210,1077740,,,,,,6.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:00:59,,,2024-08-07 07:01:23.859
,ATM336187,Dlytica FUNGLING BRANCH,,1074360,,Dlytica FUNGLING BRANCH,172.26.13.162,,CB8584D74B9E335FB7A9A7D10DAEB86A,,8C86B89F6EE65DD61396F64BCF21F2DC,,11227,3.0,1,1015040,1.0,3,1073560,1073540,4.0,1,,5251,89101,,563,30,32693.0,,,1007287,1073940,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:00:59,,,2024-08-07 07:01:23.859
,ATM832560,Dlytica GI.BI.SA. CHOWK MALANGAWA,,1100520,,Dlytica GI.BI.SA. CHOWK MALANGAWA,172.27.16.58,,316DA3FC962061ED19EAE8C2D2215985,,0041CA9330DB01E837E268CB1AFE145D,,21226,3.0,1,1012040,1.0,1,1101320,1102900,6.0,1,,5359,68241,,981,30,18073.0,,1.0,,1098900,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:01:06,,,2024-08-07 07:01:23.859
,ATM692689,Dlytica PHARPING BRANCH,,1071660,,Dlytica PHARPING BRANCH,172.26.11.242,,3BC58A972F6E523A6902F5D401206FE9,,A14F95283B4AA45D7B980ACCC51F38EE,,11227,3.0,1,1014920,1.0,3,1070860,1070840,4.0,1,,5403,68821,,428,30,60674.0,,,1007317,1071240,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:01:22,,,2024-08-07 07:01:23.859
,ATM532977,Dlytica THANKOT BRANCH ATM II,,1096700,,Dlytica THANKOT BRANCH ATM II,172.26.7.4,,AA0A0D54C8B94DC37D70F9EA794C9AC6,,0E0597DCBFBBDB6B6BC9B990668A6356,,21226,3.0,1,1014920,1.0,1,1097060,1098640,6.0,1,,5474,68821,,929,30,55024.0,,1.0,,1094980,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:01:56,,,2024-08-07 07:01:23.859
,ATM343701,Dlytica KHANIKHOLA,,1078180,,Dlytica KHANIKHOLA,172.26.10.114,,F85D74C9958D3DF3F8894DEF185E2A0A,,F5AF8998E3ED7719500FE575E73CB700,,11227,3.0,1,1014920,1.0,3,1077380,1077360,4.0,1,,5320,68761,,754,30,37191.0,,,1007183,1077760,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:02:25,,,2024-08-07 07:01:23.859
,ATM646171,Dlytica TIKAPUR HOSPITAL,,1096880,,Dlytica TIKAPUR HOSPITAL,172.27.15.114,,8C52EE334701D5B574B39104B6F2A632,,D8214E2D0DB28C0493E6B96EAAACF9A2,,21226,3.0,1,1015044,1.0,1,1097240,1098820,6.0,1,,5476,71621,,938,30,20652.0,,1.0,,1095160,,,,,,8.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:02:34,,,2024-08-07 07:01:23.859
,ATM781001,Dlytica GLOBAL BUSINESS HUB NAXAL,,1099360,,Dlytica GLOBAL BUSINESS HUB NAXAL,172.27.16.10,,3BF067769AFB14A679A243A03A4B98C6,,DB05D8A77F766F0B82F5C0EA6F4D073B,,21226,3.0,1,1015089,1.0,1,1100160,1101740,6.0,1,,5425,68821,,963,30,4301.0,,1.0,,1097740,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:03:30,,,2024-08-07 07:01:23.859
,ATM684840,Dlytica NARAYANGARH BRANCH ATM III,,1091700,,Dlytica NARAYANGARH BRANCH ATM III,172.26.11.83,,D09ECB6B0223EEFE4D36AF693C18578D,,D87147B75FC732E591176432B2725FFE,,21226,3.0,1,1014920,1.0,1,1091300,1092880,6.0,1,,5377,70741,,848,30,32257.0,,1.0,,1089680,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:03:51,,,2024-08-07 07:01:23.859
,ATM749204,Dlytica KOHALPUR NTV ROAD 11,,1092260,,Dlytica KOHALPUR NTV ROAD 11,172.27.14.122,,535037C071DE83707D942D307FAE0F82,,F67A626242BEF6AD19CCEFB49F617B93,,21226,3.0,1,1015020,1.0,1,1091860,1093440,6.0,1,,5326,70061,,877,30,19788.0,,1.0,,1090240,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:03:54,,,2024-08-07 07:01:23.859
,ATM185566,Dlytica,,1091760,,Dlytica,172.26.19.90,,370BFC78D41A5809D84DC52CED6F6D04,,17A73AFEBA0ACB0E54AFB4D93DE9A448,,21226,3.0,1,1014920,1.0,1,1091360,1092940,6.0,1,,5192,68561,,851,30,27929.0,,1.0,,1089740,,,,,,7.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:03:59,,,2024-08-07 07:01:23.859
,ATM434496,Dlytica THAIBA EXT CTR,,1096500,,Dlytica THAIBA EXT CTR,172.26.19.218,,CE20897AAEAD00BE89551865AA217041,,DFA595FEBE098B0F942993BDFF12B032,,21226,3.0,1,1014920,1.0,1,1096860,1098440,6.0,1,,5430,69181,,919,30,30031.0,,1.0,,1094480,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:04:43,,,2024-08-07 07:01:23.859
,ATM539020,Dlytica DUMKIBAS BRANCH,,1072200,,Dlytica DUMKIBAS BRANCH,172.26.11.202,,221CAC02D194696A0C7DA35B5C94FB4B,,83060281611402E5ED1F03993B3B3331,,11227,3.0,1,1015000,1.0,3,1071400,1071380,4.0,1,,5245,88881,,455,30,40974.0,,,1007154,1071780,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:04:48,,,2024-08-07 07:01:23.859
,ATM295448,Dlytica SAGARMATHA CHOWK BDP,,1099320,,Dlytica SAGARMATHA CHOWK BDP,172.27.15.250,,A8E9A7CF874B3EDCDA676D2F59E47B6C,,FB807859449DB4289C0ACC73E65BB4A8,,21226,3.0,1,1015040,1.0,1,1100120,1101700,6.0,1,,5204,66261,,961,30,12038.0,,1.0,,1097700,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:04:58,,,2024-08-07 07:01:23.859
,ATM246384,Dlytica CG LANDMARK CTW,,1070260,,Dlytica CG LANDMARK CTW,172.27.13.58,,C974ABAC4DE7E183B4382FDB467608D5,,F827B194F2E35AE746BE15BB1DA51264,,11278,3.0,1,1014920,1.0,1,1069460,1069440,6.0,1,,5160,68621,,358,30,27002.0,,,1007264,1069840,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:05:12,,,2024-08-07 07:01:23.859
,ATM627355,Dlytica DODHARA CHANDANI BRANCH,,1073860,,Dlytica DODHARA CHANDANI BRANCH,172.26.15.114,,BEC3B69FC324C820A957B297BC3EAA3C,,2354595B572AC262FA58E55E95B0DE13,,11227,3.0,1,1015044,1.0,3,1073060,1073040,4.0,1,,5241,71541,,538,30,53098.0,,,1007293,1073440,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:05:24,,,2024-08-07 07:01:23.859
,ATM426579,Dlytica DHULIKHEL,,1077840,,Dlytica DHULIKHEL,172.26.10.34,,CA54E37EA9969DE4FD0B7C0DF01AA807,,49214663F85BC7EB146CA1C1F01BA976,,11227,3.0,1,1014920,1.0,3,1077040,1077020,4.0,1,,5233,69121,,737,30,57877.0,,,1007173,1077420,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:05:40,,,2024-08-07 07:01:23.859
,ATM249502,Dlytica NEW BANESHWOR-OPPOSITE BICC GATE,,1096620,,Dlytica NEW BANESHWOR-OPPOSITE BICC GATE,172.27.15.74,,07434FBF1F3C9B4E4B20AF7A1BCDF7EB,,C915B7CB5E9D582FC8799C89F8EC5BB3,,21226,3.0,1,1015089,1.0,1,1096980,1098560,4.0,1,,5425,68821,,925,30,12503.0,,1.0,,1094900,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:05:54,,,2024-08-07 07:01:23.859
,ATM736428,Dlytica KOTESHWOR BRANCH ATM II,,1073720,,Dlytica KOTESHWOR BRANCH ATM II,172.26.12.108,,BA1C6B7506085212CD59344709A972DE,,D569E573D8AFF0CB5ECA49D48384E71A,,11227,3.0,1,1014920,1.0,3,1072920,1072900,4.0,1,,5328,68821,,531,30,68098.0,,,1007249,1073300,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:06:05,,,2024-08-07 07:01:23.859
,ATM640155,Dlytica KATARI BRANCH,,1091420,,Dlytica KATARI BRANCH,172.26.19.138,,CC74785BEE8818DC60B0A7B7B68F8F2D,,618628AB42659BBDE1E2083B7C7E4CF8,,21226,3.0,1,1015040,1.0,1,1091020,1092600,6.0,1,,5312,66941,,833,30,12767.0,,1.0,,1089400,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:06:19,,,2024-08-07 07:01:23.859
,ATM306456,Dlytica MANMOHAN HP,,1078340,,Dlytica MANMOHAN HP,172.27.10.202,,01F8A6DD5AE4ABF5D6F26B2888065464,,A2176BFCC5AEAC432D1AF654CCC9DF5B,,11227,3.0,1,1015089,1.0,3,1077540,1077520,4.0,1,,5395,68821,,762,30,35897.0,,,1007053,1077920,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:06:29,,,2024-08-07 07:01:23.859
,ATM403364,Dlytica POWERHOUSE POK BRANCH,,1073020,,Dlytica POWERHOUSE POK BRANCH,172.26.13.234,,FA3C728B661E1EAB1EEAD324E2D21BF3,,3FF83B2011E6DF4A8F802A72346C36B6,,11227,3.0,1,1015000,1.0,3,1072220,1072200,4.0,1,,5410,69561,,496,30,59559.0,,,1007261,1072600,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:07:02,,,2024-08-07 07:01:23.859
,ATM859295,Dlytica MAGRAGADHI,,1076380,,Dlytica MAGRAGADHI,172.26.9.42,,1ABF9FF29777013CF234F2D0455DFAF1,,8AF99953EB88DBBAB2BA07873C3477ED,,9788,3.0,1,1015020,1.0,2,1075580,1075560,4.0,1,,5349,88521,,664,30,60061.0,,,1007112,1075960,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:07:03,,,2024-08-07 07:01:23.859
,ATM678484,Dlytica SATHI MART ITAHARI,,1072100,,Dlytica SATHI MART ITAHARI,172.27.13.106,,28696049CC56190DE2A12C25B3F52E3C,,A7035B5AF4D31649045E138881DD01B8,,11227,3.0,1,1015040,1.0,3,1071300,1071280,4.0,1,,5286,66741,,450,30,22985.0,,,1007004,1071680,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:07:09,,,2024-08-07 07:01:23.859
,ATM250388,Dlytica BUDDHANAGAR ATM II,,1084520,,Dlytica BUDDHANAGAR ATM II,172.27.9.180,,2F2B63361A810DD94CF7D902D536E0FB,,BECDB06368AE5B3B77695009AEB1B5C8,,21226,3.0,1,1015089,1.0,1,1084120,1085700,6.0,1,,5425,68821,,798,30,23637.0,,1.0,,1082500,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:07:20,,,2024-08-07 07:01:23.859
,ATM640465,Dlytica GAIDAKOT BRANCH,,1072340,,Dlytica GAIDAKOT BRANCH,172.26.10.202,,4DD2D9B5CF41BA11F16F975702A13085,,D5325B474945637D5D94FAB1050FA9CC,,11227,3.0,1,1015000,1.0,3,1071540,1071520,4.0,1,,5254,88901,,462,30,67449.0,,,1007179,1071920,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:07:35,,,2024-08-07 07:01:23.859
,ATM628294,Dlytica TARKESHWOR MUNICIPALITY,,1071320,,Dlytica TARKESHWOR MUNICIPALITY,172.26.17.210,,D87773A06D7600AAD8B4AC7132CEC792,,1E60F307E9BCBA5612CF0916C7DD5A4E,,9788,3.0,1,1014920,1.0,2,1070520,1070500,4.0,1,,5361,68821,,411,30,18653.0,,,1007163,1070900,,,,,,8.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:07:52,,,2024-08-07 07:01:23.859
,ATM789820,Dlytica BALEFI BRANCH,,1091660,,Dlytica BALEFI BRANCH,172.26.19.82,,8EDF3F427073170591272263C3CC150C,,F902FC643278EA660E98F731A0CE4BC2,,21226,3.0,1,1014920,1.0,1,1091260,1092840,4.0,1,,5147,88741,,846,30,6592.0,,1.0,,1089640,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,934,2024-07-28T20:07:58,,,2024-08-07 07:01:23.859
,ATM643259,Dlytica DHAKDHAHI,,1077520,,Dlytica DHAKDHAHI,172.26.9.74,,9683C8A53439F81AAFC63006E8BB8FB7,,0A4A57BF0FF424DE5DDE1241A8746C39,,9788,3.0,1,1015020,1.0,2,1076720,1076700,4.0,1,,5225,88721,,721,30,55822.0,,,1007094,1077100,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:08:42,,,2024-08-07 07:01:23.859
,ATM845223,Dlytica BAUNIYA,,1076340,,Dlytica BAUNIYA,172.26.9.98,,9FC38A235BF1696A735042B38F8CA4CA,,74F77D857239689DBC1C3EE4AC9683A1,,9788,3.0,1,1015044,1.0,2,1075540,1075520,4.0,1,,5163,88501,,662,30,49237.0,,,1007095,1075920,,,,,,9.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:09:04,,,2024-08-07 07:01:23.859
